danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title,Hot
0.754,0.84,9,-5.111000000000001,1,0.313,0.0548,1.36e-05,0.15,0.0397,144.991,audio_features,6g37VtYoLVlEkjQpamW1xq,spotify:track:6g37VtYoLVlEkjQpamW1xq,https://api.spotify.com/v1/tracks/6g37VtYoLVlEkjQpamW1xq,https://api.spotify.com/v1/audio-analysis/6g37VtYoLVlEkjQpamW1xq,132414,4,Underground Rap,Undecided,,,N
0.478,0.878,1,-3.431,0,0.0403,0.0431,1.93e-05,0.0719,0.289,149.671,audio_features,7AB1mTaUoEDV8RVQOHToUk,spotify:track:7AB1mTaUoEDV8RVQOHToUk,https://api.spotify.com/v1/tracks/7AB1mTaUoEDV8RVQOHToUk,https://api.spotify.com/v1/audio-analysis/7AB1mTaUoEDV8RVQOHToUk,222400,4,hardstyle,,19537.0,Best Hardstyle ever made,N
0.6459999999999999,0.902,7,-6.505,1,0.0428,0.00043,0.906,0.0663,0.293,125.001,audio_features,5XrQLG0F2A5BsF6KfzGpL6,spotify:track:5XrQLG0F2A5BsF6KfzGpL6,https://api.spotify.com/v1/tracks/5XrQLG0F2A5BsF6KfzGpL6,https://api.spotify.com/v1/audio-analysis/5XrQLG0F2A5BsF6KfzGpL6,279188,4,techhouse,,2554.0,Dirtybird Players,N
0.674,0.596,11,-8.347999999999999,0,0.195,0.495,3.38e-06,0.342,0.46,136.059,audio_features,7fRfIvHPH6bHdMDjPFwTMh,spotify:track:7fRfIvHPH6bHdMDjPFwTMh,https://api.spotify.com/v1/tracks/7fRfIvHPH6bHdMDjPFwTMh,https://api.spotify.com/v1/audio-analysis/7fRfIvHPH6bHdMDjPFwTMh,448733,4,Rap,Hallelujah,,,N
0.685,0.926,7,-4.482,1,0.064,0.000176,0.785,0.466,0.217,169.99,audio_features,3W4NiqntZpGNHHgp9dqANW,spotify:track:3W4NiqntZpGNHHgp9dqANW,https://api.spotify.com/v1/tracks/3W4NiqntZpGNHHgp9dqANW,https://api.spotify.com/v1/audio-analysis/3W4NiqntZpGNHHgp9dqANW,306453,4,dnb,,16630.0,Liquid Drum and Bass,N
0.821,0.628,1,-4.932,1,0.1169999999999999,0.0852,0.0,0.253,0.179,204.046,audio_features,4BlIhnEm7nALptBnrPLeiE,spotify:track:4BlIhnEm7nALptBnrPLeiE,https://api.spotify.com/v1/tracks/4BlIhnEm7nALptBnrPLeiE,https://api.spotify.com/v1/audio-analysis/4BlIhnEm7nALptBnrPLeiE,197995,4,Underground Rap,I Apologize,,,N
0.445,0.912,1,-6.721,1,0.0323,0.0905,0.944,0.055,0.648,170.033,audio_features,6kMrHjMcR4gwVecjCTHS4h,spotify:track:6kMrHjMcR4gwVecjCTHS4h,https://api.spotify.com/v1/tracks/6kMrHjMcR4gwVecjCTHS4h,https://api.spotify.com/v1/audio-analysis/6kMrHjMcR4gwVecjCTHS4h,301296,4,dnb,,15485.0,Liqduicity Drum & Bass,N
0.384,0.983,0,-5.943,1,0.063,0.000361,0.895,0.828,0.186,137.968,audio_features,59ZouiB4XC9CqAc4agLXpU,spotify:track:59ZouiB4XC9CqAc4agLXpU,https://api.spotify.com/v1/tracks/59ZouiB4XC9CqAc4agLXpU,https://api.spotify.com/v1/audio-analysis/59ZouiB4XC9CqAc4agLXpU,298709,4,trance,,6518.0,Top Trance Songs EVER,N
0.789,0.826,1,-5.565,0,0.0491,0.0184,1.04e-06,0.0942,0.205,129.998,audio_features,7vozT9fsuf4RRkPpzc7Fqq,spotify:track:7vozT9fsuf4RRkPpzc7Fqq,https://api.spotify.com/v1/tracks/7vozT9fsuf4RRkPpzc7Fqq,https://api.spotify.com/v1/audio-analysis/7vozT9fsuf4RRkPpzc7Fqq,118280,4,Trap Metal,Another Day,,,N
0.436,0.89,5,-7.697,0,0.0371,0.0104,0.535,0.389,0.175,137.997,audio_features,4lH4HRI8Yg0536HuXTQHYE,spotify:track:4lH4HRI8Yg0536HuXTQHYE,https://api.spotify.com/v1/tracks/4lH4HRI8Yg0536HuXTQHYE,https://api.spotify.com/v1/audio-analysis/4lH4HRI8Yg0536HuXTQHYE,241739,4,trance,,8375.0,TRANNCE 2020 Best Trance Music Official,N
0.626,0.823,5,-3.113,0,0.0521,0.00677,0.00124,0.217,0.58,149.993,audio_features,5jZIiuE5UNFQDK7y7Viaum,spotify:track:5jZIiuE5UNFQDK7y7Viaum,https://api.spotify.com/v1/tracks/5jZIiuE5UNFQDK7y7Viaum,https://api.spotify.com/v1/audio-analysis/5jZIiuE5UNFQDK7y7Viaum,175206,4,hardstyle,,19713.0,Hardstyle Remixes of Popular Songs!,N
0.523,0.8759999999999999,9,-5.839,1,0.0546,4.8e-06,0.477,0.0757,0.435,151.985,audio_features,3FH2GN2SS1zS1xTOQEenFo,spotify:track:3FH2GN2SS1zS1xTOQEenFo,https://api.spotify.com/v1/tracks/3FH2GN2SS1zS1xTOQEenFo,https://api.spotify.com/v1/audio-analysis/3FH2GN2SS1zS1xTOQEenFo,190984,4,Emo,Damaged,,,N
0.802,0.831,6,-9.204,0,0.0766,0.00613,0.858,0.0989,0.0391,125.991,audio_features,2czCTyScAg2eKy7Z6b5lDb,spotify:track:2czCTyScAg2eKy7Z6b5lDb,https://api.spotify.com/v1/tracks/2czCTyScAg2eKy7Z6b5lDb,https://api.spotify.com/v1/audio-analysis/2czCTyScAg2eKy7Z6b5lDb,428360,4,techno,,5281.0,Dark Techno Rave,N
0.84,0.635,1,-6.392,1,0.309,0.00799,0.0,0.133,0.3289999999999999,131.99,audio_features,1uO3uDcnAFjz4ZaQjBlM6a,spotify:track:1uO3uDcnAFjz4ZaQjBlM6a,https://api.spotify.com/v1/tracks/1uO3uDcnAFjz4ZaQjBlM6a,https://api.spotify.com/v1/audio-analysis/1uO3uDcnAFjz4ZaQjBlM6a,237406,4,Underground Rap,"495 (feat. Rico Nasty, YungManny, Big Flock, Big JAM & Weensey)",,,N
0.593,0.8740000000000001,6,-9.366,0,0.0646,0.000447,0.664,0.292,0.037,144.989,audio_features,6n02eNNlnb864G3ArMLjuY,spotify:track:6n02eNNlnb864G3ArMLjuY,https://api.spotify.com/v1/tracks/6n02eNNlnb864G3ArMLjuY,https://api.spotify.com/v1/audio-analysis/6n02eNNlnb864G3ArMLjuY,404354,4,psytrance,,9731.0,Psytrance Can,N
0.526,0.7120000000000001,10,-8.112,1,0.109,0.0328,1.5e-06,0.128,0.134,179.66400000000002,audio_features,6E8mH4mtFVkoDb30A7X8V7,spotify:track:6E8mH4mtFVkoDb30A7X8V7,https://api.spotify.com/v1/tracks/6E8mH4mtFVkoDb30A7X8V7,https://api.spotify.com/v1/audio-analysis/6E8mH4mtFVkoDb30A7X8V7,256027,4,Underground Rap,Rise Up,,,N
0.45,0.856,11,-3.0810000000000004,1,0.0734,0.000385,1.21e-05,0.604,0.361,174.09599999999998,audio_features,59OZiGqFfWmry6o9pTx8i8,spotify:track:59OZiGqFfWmry6o9pTx8i8,https://api.spotify.com/v1/tracks/59OZiGqFfWmry6o9pTx8i8,https://api.spotify.com/v1/audio-analysis/59OZiGqFfWmry6o9pTx8i8,220733,4,dnb,,15192.0,Drum and Bass - 2015 to 2020,N
0.561,0.604,8,-6.234,1,0.254,0.148,0.0,0.737,0.703,213.47,audio_features,4ylOLt7XCUxq4UTsh08uF4,spotify:track:4ylOLt7XCUxq4UTsh08uF4,https://api.spotify.com/v1/tracks/4ylOLt7XCUxq4UTsh08uF4,https://api.spotify.com/v1/audio-analysis/4ylOLt7XCUxq4UTsh08uF4,246045,5,RnB,Dangerous City (feat. Buju Banton),,,N
0.7390000000000001,0.536,1,-6.501,1,0.0587,0.0036799999999999,0.0,0.0968,0.193,122.022,audio_features,1B6TmCvKjC4dopBohVW51x,spotify:track:1B6TmCvKjC4dopBohVW51x,https://api.spotify.com/v1/tracks/1B6TmCvKjC4dopBohVW51x,https://api.spotify.com/v1/audio-analysis/1B6TmCvKjC4dopBohVW51x,236147,4,RnB,B.E.D.,,,N
0.629,0.6659999999999999,10,-6.8210000000000015,0,0.0843,0.00359,0.0433,0.0771,0.264,176.035,audio_features,2Na4DjiEtjBSVZ7eGHZkpt,spotify:track:2Na4DjiEtjBSVZ7eGHZkpt,https://api.spotify.com/v1/tracks/2Na4DjiEtjBSVZ7eGHZkpt,https://api.spotify.com/v1/audio-analysis/2Na4DjiEtjBSVZ7eGHZkpt,333947,4,dnb,,15984.0,Liqduicity Drum & Bass,N
0.256,0.931,8,-6.466,1,0.112,0.0667,0.419,0.0954,0.433,150.157,audio_features,76XLBmbBi5JkavI3P8vm8J,spotify:track:76XLBmbBi5JkavI3P8vm8J,https://api.spotify.com/v1/tracks/76XLBmbBi5JkavI3P8vm8J,https://api.spotify.com/v1/audio-analysis/76XLBmbBi5JkavI3P8vm8J,215977,4,hardstyle,,18909.0,Euphoric Hardstyle,N
0.8290000000000001,0.521,10,-5.582999999999999,1,0.138,0.858,0.0,0.13,0.367,106.016,audio_features,1rS0eq80peCPCgfT2t0Kmm,spotify:track:1rS0eq80peCPCgfT2t0Kmm,https://api.spotify.com/v1/tracks/1rS0eq80peCPCgfT2t0Kmm,https://api.spotify.com/v1/audio-analysis/1rS0eq80peCPCgfT2t0Kmm,200475,4,Underground Rap,Monica Lewinsky (feat. A Boogie wit da Hoodie),,,N
0.643,0.679,2,-6.224,1,0.0315,0.0349,0.055,0.777,0.59,127.973,audio_features,3yitiXJG14YtXXPFVoNvb1,spotify:track:3yitiXJG14YtXXPFVoNvb1,https://api.spotify.com/v1/tracks/3yitiXJG14YtXXPFVoNvb1,https://api.spotify.com/v1/audio-analysis/3yitiXJG14YtXXPFVoNvb1,200089,4,trance,,8044.0,Top Trance Songs EVER,N
0.425,0.852,9,-6.148,1,0.12,0.00228,0.0,0.0963,0.43,184.936,audio_features,4K09SdQoXx5e3NDQKqNQai,spotify:track:4K09SdQoXx5e3NDQKqNQai,https://api.spotify.com/v1/tracks/4K09SdQoXx5e3NDQKqNQai,https://api.spotify.com/v1/audio-analysis/4K09SdQoXx5e3NDQKqNQai,181027,4,Emo,Coffee Shop Soundtrack,,,N
0.6920000000000001,0.623,1,-12.457,0,0.291,0.5760000000000001,0.89,0.0974,0.604,129.975,audio_features,0dqXgz8GpGemu29iYNAK6U,spotify:track:0dqXgz8GpGemu29iYNAK6U,https://api.spotify.com/v1/tracks/0dqXgz8GpGemu29iYNAK6U,https://api.spotify.com/v1/audio-analysis/0dqXgz8GpGemu29iYNAK6U,119309,4,Underground Rap,Xanax Files,,,N
0.802,0.745,7,-7.102,1,0.346,0.182,0.0,0.138,0.823,172.222,audio_features,3vifSo7dwAdO7waZ6FyZqZ,spotify:track:3vifSo7dwAdO7waZ6FyZqZ,https://api.spotify.com/v1/tracks/3vifSo7dwAdO7waZ6FyZqZ,https://api.spotify.com/v1/audio-analysis/3vifSo7dwAdO7waZ6FyZqZ,249051,4,Dark Trap,All Day,,,N
0.805,0.8059999999999999,8,-6.292000000000002,1,0.0598,0.000144,0.638,0.0819999999999999,0.693,126.988,audio_features,3gXPyTQCXhBxmUvB9aU4n8,spotify:track:3gXPyTQCXhBxmUvB9aU4n8,https://api.spotify.com/v1/tracks/3gXPyTQCXhBxmUvB9aU4n8,https://api.spotify.com/v1/audio-analysis/3gXPyTQCXhBxmUvB9aU4n8,227539,4,techhouse,,1300.0,Tech House Club,N
0.773,0.625,1,-7.029,0,0.176,0.149,0.0,0.0619,0.6759999999999999,164.00799999999998,audio_features,4sEnZad9gvLSLkyt8DW11O,spotify:track:4sEnZad9gvLSLkyt8DW11O,https://api.spotify.com/v1/tracks/4sEnZad9gvLSLkyt8DW11O,https://api.spotify.com/v1/audio-analysis/4sEnZad9gvLSLkyt8DW11O,227648,4,Hiphop,QUEER,,,N
0.893,0.366,10,-15.113,0,0.491,0.0965,0.0477,0.102,0.343,144.717,audio_features,19bY4omQa8xFtTvak24D4T,spotify:track:19bY4omQa8xFtTvak24D4T,https://api.spotify.com/v1/tracks/19bY4omQa8xFtTvak24D4T,https://api.spotify.com/v1/audio-analysis/19bY4omQa8xFtTvak24D4T,104000,4,trap,,12372.0,Lost Lands 2019,N
0.491,0.905,1,-4.099,1,0.168,0.0566,4.92e-05,0.313,0.188,159.872,audio_features,3X4lSC77QHYIbXDdPKpheV,spotify:track:3X4lSC77QHYIbXDdPKpheV,https://api.spotify.com/v1/tracks/3X4lSC77QHYIbXDdPKpheV,https://api.spotify.com/v1/audio-analysis/3X4lSC77QHYIbXDdPKpheV,91500,4,Trap Metal,We're all gonna die!,,,N
0.856,0.626,1,-7.796,1,0.0461,0.0087099999999999,0.0395,0.0493,0.461,122.016,audio_features,79cLnpFpTAakAX02rLjspa,spotify:track:79cLnpFpTAakAX02rLjspa,https://api.spotify.com/v1/tracks/79cLnpFpTAakAX02rLjspa,https://api.spotify.com/v1/audio-analysis/79cLnpFpTAakAX02rLjspa,372118,4,techhouse,,1355.0,tech house,N
0.53,0.94,5,-4.107,1,0.0671,0.00469,0.014,0.201,0.312,169.959,audio_features,5NUfnrnhCypLtYkvC7m0ML,spotify:track:5NUfnrnhCypLtYkvC7m0ML,https://api.spotify.com/v1/tracks/5NUfnrnhCypLtYkvC7m0ML,https://api.spotify.com/v1/audio-analysis/5NUfnrnhCypLtYkvC7m0ML,353455,4,dnb,,15366.0,UKF Drum & Bass - All Uploads,N
0.833,0.6459999999999999,10,-8.015,0,0.0361,0.4579999999999999,0.387,0.0845,0.295,115.005,audio_features,3PgRUeQuuY94FkKdDBbKvq,spotify:track:3PgRUeQuuY94FkKdDBbKvq,https://api.spotify.com/v1/tracks/3PgRUeQuuY94FkKdDBbKvq,https://api.spotify.com/v1/audio-analysis/3PgRUeQuuY94FkKdDBbKvq,152348,4,Underground Rap,PAIN,,,N
0.498,0.949,11,-5.47,0,0.0431,0.000723,0.7959999999999999,0.0702,0.344,133.984,audio_features,1Iv5RgvaPRNWgUGX4DeZC2,spotify:track:1Iv5RgvaPRNWgUGX4DeZC2,https://api.spotify.com/v1/tracks/1Iv5RgvaPRNWgUGX4DeZC2,https://api.spotify.com/v1/audio-analysis/1Iv5RgvaPRNWgUGX4DeZC2,349687,4,trance,,8614.0,Vocal Melodic Trance Top 1000,N
0.6779999999999999,0.7120000000000001,3,-5.956,0,0.0284,0.2019999999999999,2.52e-05,0.0711,0.376,130.015,audio_features,08YwOYGFPB7ltBok0WQAFF,spotify:track:08YwOYGFPB7ltBok0WQAFF,https://api.spotify.com/v1/tracks/08YwOYGFPB7ltBok0WQAFF,https://api.spotify.com/v1/audio-analysis/08YwOYGFPB7ltBok0WQAFF,236362,4,Underground Rap,Take Me Away (feat. Russ & Wiz Khalifa),,,N
0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.211,0.478,159.841,audio_features,3jlbL2OTD5YmIunYzgQTAN,spotify:track:3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,338853,4,RnB,Live Your Life,,,N
0.605,0.831,8,-4.993,1,0.0477,3.91e-05,0.868,0.154,0.209,173.965,audio_features,4S2hYPDI1jLwCLBCkB9jHX,spotify:track:4S2hYPDI1jLwCLBCkB9jHX,https://api.spotify.com/v1/tracks/4S2hYPDI1jLwCLBCkB9jHX,https://api.spotify.com/v1/audio-analysis/4S2hYPDI1jLwCLBCkB9jHX,356062,4,dnb,,16804.0,Liquid Drum and Bass Sessions 2020,N
0.7290000000000001,0.906,6,-3.897,0,0.0489,0.000358,0.127,0.32,0.8740000000000001,124.017,audio_features,14aDrWdZftxco2z0owG4Gy,spotify:track:14aDrWdZftxco2z0owG4Gy,https://api.spotify.com/v1/tracks/14aDrWdZftxco2z0owG4Gy,https://api.spotify.com/v1/audio-analysis/14aDrWdZftxco2z0owG4Gy,282581,4,techhouse,,1034.0,Tech House by DOT Dance,N
0.86,0.594,0,-8.357999999999999,1,0.0955,0.135,0.0298,0.0907,0.307,130.04,audio_features,3A9CDq2rQnCOn3NqXCXHij,spotify:track:3A9CDq2rQnCOn3NqXCXHij,https://api.spotify.com/v1/tracks/3A9CDq2rQnCOn3NqXCXHij,https://api.spotify.com/v1/audio-analysis/3A9CDq2rQnCOn3NqXCXHij,228989,4,Underground Rap,Energy,,,N
0.314,0.6779999999999999,7,-6.169,0,0.0928,0.0113,0.0,0.088,0.161,146.57,audio_features,5SSPJiucUtwE3haTlVLzmG,spotify:track:5SSPJiucUtwE3haTlVLzmG,https://api.spotify.com/v1/tracks/5SSPJiucUtwE3haTlVLzmG,https://api.spotify.com/v1/audio-analysis/5SSPJiucUtwE3haTlVLzmG,222280,4,Hiphop,Sunrise,,,N
0.757,0.568,9,-11.835,0,0.0646,0.0355,0.904,0.0661,0.392,122.001,audio_features,6eC4EirBKdyJmZCVVi0jYS,spotify:track:6eC4EirBKdyJmZCVVi0jYS,https://api.spotify.com/v1/tracks/6eC4EirBKdyJmZCVVi0jYS,https://api.spotify.com/v1/audio-analysis/6eC4EirBKdyJmZCVVi0jYS,494224,4,techno,,5022.0,Techno,N
0.784,0.4529999999999999,0,-5.545,0,0.35,0.0378,0.000375,0.356,0.0733,139.04,audio_features,0pEmCGi4ZwJvXmGVvPeaDi,spotify:track:0pEmCGi4ZwJvXmGVvPeaDi,https://api.spotify.com/v1/tracks/0pEmCGi4ZwJvXmGVvPeaDi,https://api.spotify.com/v1/audio-analysis/0pEmCGi4ZwJvXmGVvPeaDi,151131,4,Trap Metal,38 to the Face,,,N
0.684,0.687,2,-4.673,1,0.2,0.0164,0.0,0.253,0.265,184.026,audio_features,2B9wgj9XzbJZLty03PRbVo,spotify:track:2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/tracks/2B9wgj9XzbJZLty03PRbVo,https://api.spotify.com/v1/audio-analysis/2B9wgj9XzbJZLty03PRbVo,151067,4,Rap,Bezerk (feat. A$AP Ferg),,,N
0.765,0.565,6,-14.856,1,0.097,0.194,0.902,0.274,0.439,127.991,audio_features,1FHZYM9UfaST4bcGTEfNAc,spotify:track:1FHZYM9UfaST4bcGTEfNAc,https://api.spotify.com/v1/tracks/1FHZYM9UfaST4bcGTEfNAc,https://api.spotify.com/v1/audio-analysis/1FHZYM9UfaST4bcGTEfNAc,401731,4,techno,,5133.0,Dark Techno,N
0.8370000000000001,0.508,1,-11.145,1,0.359,0.0687,0.0,0.128,0.8420000000000001,171.695,audio_features,7ukfB48CyylyyGQhHvz3tH,spotify:track:7ukfB48CyylyyGQhHvz3tH,https://api.spotify.com/v1/tracks/7ukfB48CyylyyGQhHvz3tH,https://api.spotify.com/v1/audio-analysis/7ukfB48CyylyyGQhHvz3tH,250750,4,Hiphop,Flow Forever,,,N
0.435,0.887,9,-4.07,1,0.0636,0.0007469999999999,0.0,0.0327,0.408,199.935,audio_features,4c7xQ7OsqL6W4RwEQmID7g,spotify:track:4c7xQ7OsqL6W4RwEQmID7g,https://api.spotify.com/v1/tracks/4c7xQ7OsqL6W4RwEQmID7g,https://api.spotify.com/v1/audio-analysis/4c7xQ7OsqL6W4RwEQmID7g,212040,4,Emo,"This Ain't A Scene, It's An Arms Race",,,N
0.617,0.893,5,-6.893,0,0.054,0.0105,0.0802,0.207,0.12,128.016,audio_features,2xXJkDlpcCFNs2rmjlhtJe,spotify:track:2xXJkDlpcCFNs2rmjlhtJe,https://api.spotify.com/v1/tracks/2xXJkDlpcCFNs2rmjlhtJe,https://api.spotify.com/v1/audio-analysis/2xXJkDlpcCFNs2rmjlhtJe,240431,4,trance,,7098.0,Anjunabeats Volumes 1 - 14,N
0.544,0.966,6,-6.565,0,0.0482,7.730000000000001e-05,0.812,0.122,0.0388,144.994,audio_features,4viW03idClQk6QilMIJ9uh,spotify:track:4viW03idClQk6QilMIJ9uh,https://api.spotify.com/v1/tracks/4viW03idClQk6QilMIJ9uh,https://api.spotify.com/v1/audio-analysis/4viW03idClQk6QilMIJ9uh,500690,4,psytrance,,10382.0,Psytrance 2020,N
0.5720000000000001,0.613,6,-9.866,1,0.0567,0.0635,0.000239,0.204,0.5,109.975,audio_features,1DZJ2pdhbUDTUVG2IcAXNB,spotify:track:1DZJ2pdhbUDTUVG2IcAXNB,https://api.spotify.com/v1/tracks/1DZJ2pdhbUDTUVG2IcAXNB,https://api.spotify.com/v1/audio-analysis/1DZJ2pdhbUDTUVG2IcAXNB,143583,4,Underground Rap,We up (feat. Bones),,,N
0.412,0.8759999999999999,5,-6.007999999999999,0,0.47,0.102,0.0,0.297,0.703,130.159,audio_features,5Y77SQxEr1eiofPeUTPHxM,spotify:track:5Y77SQxEr1eiofPeUTPHxM,https://api.spotify.com/v1/tracks/5Y77SQxEr1eiofPeUTPHxM,https://api.spotify.com/v1/audio-analysis/5Y77SQxEr1eiofPeUTPHxM,273133,5,RnB,You,,,N
0.914,0.583,7,-7.912000000000001,0,0.452,0.171,0.0,0.139,0.588,134.882,audio_features,5eViBefGU8Fm9OAeJVZJjW,spotify:track:5eViBefGU8Fm9OAeJVZJjW,https://api.spotify.com/v1/tracks/5eViBefGU8Fm9OAeJVZJjW,https://api.spotify.com/v1/audio-analysis/5eViBefGU8Fm9OAeJVZJjW,128040,4,Rap,Obama (feat. DaBaby),,,N
0.6659999999999999,0.985,1,-5.858,0,0.0701,0.0697,0.7090000000000001,0.0941,0.348,124.992,audio_features,6B9AzhSLog7Bm1huxkfCFN,spotify:track:6B9AzhSLog7Bm1huxkfCFN,https://api.spotify.com/v1/tracks/6B9AzhSLog7Bm1huxkfCFN,https://api.spotify.com/v1/audio-analysis/6B9AzhSLog7Bm1huxkfCFN,205601,4,techhouse,,2973.0,Tech House 2020 - Best of Techno,N
0.782,0.659,1,-3.103,1,0.248,0.0696,0.0,0.168,0.336,148.03,audio_features,4dOmgE4ULbySxpeGObN8RL,spotify:track:4dOmgE4ULbySxpeGObN8RL,https://api.spotify.com/v1/tracks/4dOmgE4ULbySxpeGObN8RL,https://api.spotify.com/v1/audio-analysis/4dOmgE4ULbySxpeGObN8RL,131761,4,Rap,Syphilis,,,N
0.8690000000000001,0.7240000000000001,2,-3.684,1,0.0845,0.000787,8.7e-06,0.131,0.275,145.045,audio_features,59cWModc0GiNMf4f2zmx91,spotify:track:59cWModc0GiNMf4f2zmx91,https://api.spotify.com/v1/tracks/59cWModc0GiNMf4f2zmx91,https://api.spotify.com/v1/audio-analysis/59cWModc0GiNMf4f2zmx91,180387,4,Underground Rap,I Know,,,N
0.617,0.944,11,-2.849,1,0.318,0.00431,7.809999999999999e-05,0.268,0.238,149.541,audio_features,7IH6gCxoVn0gdxzG5RqK6r,spotify:track:7IH6gCxoVn0gdxzG5RqK6r,https://api.spotify.com/v1/tracks/7IH6gCxoVn0gdxzG5RqK6r,https://api.spotify.com/v1/audio-analysis/7IH6gCxoVn0gdxzG5RqK6r,223300,4,trap,,14051.0,I'm a fucking Headbanger,N
0.6709999999999999,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4,Dark Trap,All Girls Are The Same,,,N
0.6459999999999999,0.996,6,-6.589,1,0.0643,0.00107,0.841,0.103,0.225,136.002,audio_features,5sQt1xvJe0FZ1Xp59BB7Oi,spotify:track:5sQt1xvJe0FZ1Xp59BB7Oi,https://api.spotify.com/v1/tracks/5sQt1xvJe0FZ1Xp59BB7Oi,https://api.spotify.com/v1/audio-analysis/5sQt1xvJe0FZ1Xp59BB7Oi,340837,4,techno,,5829.0,techno. only. (08/02),N
0.526,0.893,10,-6.111000000000001,0,0.418,0.17,0.0,0.186,0.44,174.555,audio_features,2AeVg9Nf6dAHweYkDowG1J,spotify:track:2AeVg9Nf6dAHweYkDowG1J,https://api.spotify.com/v1/tracks/2AeVg9Nf6dAHweYkDowG1J,https://api.spotify.com/v1/audio-analysis/2AeVg9Nf6dAHweYkDowG1J,209093,4,Underground Rap,Animal Instinct (feat. Ty Nitty & Gambino),,,N
0.508,0.914,6,-5.5920000000000005,0,0.0834,0.0061,0.909,0.382,0.149,132.018,audio_features,50RBSXjSa83gltauR6GxkF,spotify:track:50RBSXjSa83gltauR6GxkF,https://api.spotify.com/v1/tracks/50RBSXjSa83gltauR6GxkF,https://api.spotify.com/v1/audio-analysis/50RBSXjSa83gltauR6GxkF,210572,4,trance,,7193.0,TRANCE 2020 TRANCE MUSIC 2020,N
0.629,0.725,10,-4.204,0,0.047,0.000483,0.253,0.057,0.128,174.03799999999995,audio_features,5YB7kLolhZvyzAoDr0vawF,spotify:track:5YB7kLolhZvyzAoDr0vawF,https://api.spotify.com/v1/tracks/5YB7kLolhZvyzAoDr0vawF,https://api.spotify.com/v1/audio-analysis/5YB7kLolhZvyzAoDr0vawF,358621,4,dnb,,15582.0,UKF Drum & Bass - All Uploads,N
0.8759999999999999,0.519,11,-6.531000000000001,1,0.143,0.2019999999999999,0.0,0.108,0.158,189.962,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230,4,Underground Rap,Plug Walk,,,N
0.489,0.913,5,-5.353,0,0.0494,0.00397,0.00812,0.104,0.191,149.942,audio_features,7FEsjfPXD4qyO3hA4nnyjt,spotify:track:7FEsjfPXD4qyO3hA4nnyjt,https://api.spotify.com/v1/tracks/7FEsjfPXD4qyO3hA4nnyjt,https://api.spotify.com/v1/audio-analysis/7FEsjfPXD4qyO3hA4nnyjt,232371,4,hardstyle,,19438.0,Euphoric Hardstyle & Melodic Hardstyle,N
0.46,0.872,1,-2.444,1,0.421,0.00256,0.0145,0.236,0.19,171.733,audio_features,4fzCu6DCcitJIVwePOZIxk,spotify:track:4fzCu6DCcitJIVwePOZIxk,https://api.spotify.com/v1/tracks/4fzCu6DCcitJIVwePOZIxk,https://api.spotify.com/v1/audio-analysis/4fzCu6DCcitJIVwePOZIxk,301369,4,dnb,,15750.0,UKF Drum & Bass - All Uploads,N
0.6,0.957,6,-6.666,0,0.0559,0.000119,0.8420000000000001,0.517,0.175,142.009,audio_features,36JfQGboJmyJD6c6SzGFs7,spotify:track:36JfQGboJmyJD6c6SzGFs7,https://api.spotify.com/v1/tracks/36JfQGboJmyJD6c6SzGFs7,https://api.spotify.com/v1/audio-analysis/36JfQGboJmyJD6c6SzGFs7,446197,4,psytrance,,9652.0,Psy Trance Full-on Morning,N
0.615,0.514,11,-9.759,1,0.0466,0.3929999999999999,0.0,0.248,0.8220000000000001,175.84900000000002,audio_features,69QIVIjPMnI1ABLBqh9P1b,spotify:track:69QIVIjPMnI1ABLBqh9P1b,https://api.spotify.com/v1/tracks/69QIVIjPMnI1ABLBqh9P1b,https://api.spotify.com/v1/audio-analysis/69QIVIjPMnI1ABLBqh9P1b,260667,4,RnB,Twisted,,,N
